,Asian,Black,Hispanic,White
95732,0,15,17,18
95733,0,15,16,19
95734,1,14,18,17
95735,0,16,18,16
95736,0,14,17,19
95737,0,14,14,22
95738,0,16,16,18
95739,0,13,17,20
95740,0,14,14,22
95741,0,17,17,16
95742,0,13,17,20
95743,0,16,14,20
95744,1,15,15,19
95745,0,14,16,20
95746,1,16,15,18
95747,0,13,17,20
95748,0,14,17,19
95749,2,15,16,17
95750,1,14,13,22
95751,1,14,13,22
95752,0,17,16,17
95753,1,17,13,19
95754,0,14,15,21
95755,1,16,16,17
95756,1,13,15,21
95757,0,13,14,23
95758,1,15,14,20
95759,0,14,18,18
95760,1,15,14,20
95761,0,18,15,17
95762,0,18,15,17
95763,0,15,17,18
95764,2,17,13,18
95765,1,16,12,21
95766,0,12,17,21
95767,2,16,15,17
95768,1,14,15,20
95769,1,16,14,19
95770,1,14,16,19
95771,1,14,17,18
95772,1,15,15,19
95773,1,14,13,22
95774,1,16,17,16
95775,0,15,17,18
95776,1,15,16,18
95777,0,16,16,18
95778,1,14,14,21
95779,1,14,16,19
95780,1,15,14,20
95781,1,15,13,21
95782,1,15,14,20
95783,1,16,12,21
95784,1,14,16,19
95785,2,16,14,18
95786,1,15,15,19
95787,2,17,11,20
95788,1,14,16,19
95789,1,15,15,19
95790,1,16,17,16
95791,0,14,16,20
95792,1,15,16,18
95793,1,15,14,20
95794,0,14,17,19
95795,0,13,15,22
95796,1,17,13,19
95797,2,16,15,17
95798,1,15,13,21
95799,0,16,13,21
95800,1,15,20,14
95801,0,13,15,22
95802,1,16,16,17
95803,2,15,17,16
95804,1,15,14,20
95805,0,15,17,18
95806,0,14,17,19
95807,0,13,16,21
95808,2,14,18,16
95809,1,14,15,20
95810,1,16,16,17
95811,2,17,14,17
95812,1,14,13,22
95813,0,14,15,21
95814,2,16,13,19
95815,1,17,14,18
95816,2,15,14,19
95817,1,15,15,19
95818,1,15,14,20
95819,1,15,17,17
95820,0,16,16,18
95821,1,16,14,19
95822,2,17,13,18
95823,1,15,14,20
95824,1,14,14,21
95825,2,14,12,22
95826,0,12,15,23
95827,1,14,18,17
95828,1,13,16,20
95829,1,15,13,21
95830,1,16,13,20
95831,1,15,16,18
95832,2,16,10,22
95833,2,13,14,21
95834,2,13,15,20
95835,2,13,15,20
95836,1,16,14,19
95837,1,14,16,19
95838,0,15,16,19
95839,0,16,14,20
95840,0,15,16,19
95841,0,15,16,19
95842,0,15,16,19
95843,1,11,16,22
95844,0,15,13,22
95845,1,14,18,17
95846,1,13,19,17
95847,2,15,17,16
95848,1,17,15,17
95849,1,17,12,20
95850,2,13,16,19
95851,0,15,15,20
95852,1,16,14,19
95853,0,15,12,23
95854,2,15,12,21
95855,1,15,17,17
95856,0,15,14,21
95857,1,16,13,20
95858,1,17,11,21
95859,1,14,14,21
95860,0,16,14,20
95861,2,16,11,21
95862,1,14,15,20
95863,2,15,17,16
95864,2,14,14,20
95865,1,14,15,20
95866,0,13,15,22
95867,2,13,16,19
95868,2,13,16,19
95869,2,13,15,20
95870,0,17,12,21
95871,1,13,16,20
95872,2,15,14,19
95873,1,12,18,19
95874,1,15,16,18
95875,1,16,16,17
95876,2,15,12,21
95877,0,16,14,20
95878,1,15,14,20
95879,1,15,14,20
95880,1,13,13,23
95881,1,14,13,22
95882,0,15,13,22
95883,2,13,16,19
95884,1,15,15,19
95885,0,16,16,18
95886,1,15,16,18
95887,1,16,17,16
95888,0,14,18,18
95889,1,18,14,17
95890,0,16,17,17
95891,0,16,13,21
95892,0,16,14,20
95893,1,16,15,18
95894,2,15,14,19
95895,0,16,15,19
95896,0,14,15,21
95897,1,16,14,19
95898,1,14,17,18
95899,1,15,14,20
95900,1,13,15,21
95901,0,14,15,21
95902,0,15,15,20
95903,0,13,16,21
95904,1,17,13,19
95905,0,14,15,21
95906,3,15,16,16
95907,0,14,15,21
95908,1,16,10,23
95909,0,16,15,19
95910,0,15,16,19
95911,1,14,16,19
95912,1,14,14,21
95913,1,18,15,16
95914,2,14,13,21
95915,1,15,13,21
95916,0,17,14,19
95917,0,15,14,21
95918,0,14,16,20
95919,0,16,15,19
95920,1,15,16,18
95921,0,13,17,20
95922,0,13,17,20
95923,0,17,13,20
95924,1,16,15,18
95925,1,17,12,20
95926,0,13,18,19
95927,0,16,14,20
95928,0,18,13,19
95929,0,13,15,22
95930,0,16,14,20
95931,1,16,14,19
95932,0,18,16,16
95933,0,14,14,22
95934,0,16,17,17
95935,2,16,14,18
95936,2,16,12,20
95937,1,15,14,20
95938,1,15,16,18
95939,0,14,15,21
95940,0,16,13,21
95941,0,14,16,20
95942,0,15,17,18
95943,1,15,14,20
95944,0,15,14,21
95945,1,16,16,17
95946,0,14,17,19
95947,2,15,14,19
95948,2,18,12,18
95949,2,14,14,20
95950,0,13,18,19
95951,1,14,14,21
95952,0,13,14,23
95953,0,16,14,20
95954,1,14,17,18
95955,1,15,15,19
95956,1,16,16,17
95957,1,14,15,20
95958,0,14,17,19
95959,0,15,14,21
95960,0,17,15,18
95961,1,14,16,19
95962,1,13,16,20
95963,0,13,17,20
95964,3,16,11,20
95965,0,14,14,22
95966,1,15,14,20
95967,1,16,12,21
95968,0,18,12,20
95969,0,15,16,19
95970,1,12,17,20
95971,1,13,16,20
95972,0,16,15,19
95973,0,15,15,20
95974,2,15,12,21
95975,2,14,16,18
95976,2,14,16,18
95977,1,16,14,19
95978,1,17,11,21
95979,0,14,16,20
95980,1,14,15,20
95981,1,16,11,22
95982,1,16,15,18
95983,0,16,15,19
95984,0,16,12,22
95985,1,16,14,19
95986,1,15,12,22
95987,0,15,16,19
95988,0,14,14,22
95989,2,14,18,16
95990,1,15,18,16
95991,0,14,18,18
95992,1,17,12,20
95993,1,14,16,19
95994,0,13,16,21
95995,0,13,16,21
95996,2,15,14,19
95997,1,13,15,21
95998,0,16,16,18
95999,2,15,13,20
96000,1,12,16,21
96001,1,16,13,20
96002,1,13,16,20
96003,0,14,15,21
96004,1,16,14,19
96005,0,15,15,20
96006,0,15,13,22
96007,0,12,17,21
96008,2,14,15,19
96009,1,18,12,19
96010,0,13,16,21
96011,0,13,18,19
96012,0,14,17,19
96013,0,16,18,16
96014,2,17,13,18
96015,1,17,16,16
96016,0,15,18,17
96017,0,13,17,20
96018,0,16,14,20
96019,0,15,17,18
96020,1,15,13,21
96021,1,16,15,18
96022,0,16,16,18
96023,1,12,14,23
96024,0,16,15,19
96025,0,13,17,20
96026,0,14,16,20
96027,0,14,15,21
96028,0,16,15,19
96029,0,14,16,20
96030,2,14,14,20
96031,1,16,15,18
96032,1,14,16,19
96033,0,14,17,19
96034,1,12,17,20
96035,0,15,16,19
96036,1,16,15,18
96037,1,15,12,22
96038,0,15,17,18
96039,0,12,19,19
96040,0,16,14,20
96041,0,16,17,17
96042,0,15,17,18
96043,1,17,11,21
96044,2,15,14,19
96045,0,17,13,20
96046,1,16,15,18
96047,0,14,15,21
96048,2,14,16,18
96049,2,14,16,18
96050,1,16,15,18
96051,1,14,15,20
96052,0,19,14,17
96053,0,14,15,21
96054,1,16,16,17
96055,1,16,10,23
96056,1,15,13,21
96057,1,15,15,19
96058,0,15,15,20
96059,0,12,18,20
96060,1,13,16,20
96061,4,16,13,17
96062,0,15,17,18
96063,0,13,18,19
96064,0,17,14,19
96065,3,15,12,20
96066,1,14,15,20
96067,0,14,18,18
96068,1,15,17,17
96069,1,11,18,20
96070,0,15,12,23
96071,0,13,16,21
96072,0,17,13,20
96073,0,17,11,22
96074,1,14,17,18
96075,1,15,17,17
96076,2,15,12,21
96077,2,15,15,18
96078,0,14,14,22
96079,0,14,15,21
96080,2,16,11,21
96081,0,15,15,20
96082,2,16,13,19
96083,0,15,16,19
96084,0,16,12,22
96085,1,15,13,21
96086,0,16,14,20
96087,1,16,12,21
96088,1,13,17,19
96089,1,17,12,20
96090,2,16,14,18
96091,1,17,14,18
96092,1,16,16,17
96093,0,15,14,21
96094,0,17,14,19
96095,1,16,15,18
96096,0,16,15,19
96097,0,16,17,17
96098,0,16,16,18
96099,1,16,14,19
96100,0,16,16,18
96101,2,17,12,19
96102,0,18,12,20
96103,0,17,13,20
96104,1,14,14,21
96105,0,16,12,22
96106,1,15,15,19
96107,1,16,14,19
96108,2,16,16,16
96109,2,15,13,20
96110,1,16,15,18
96111,4,16,13,17
96112,1,15,15,19
96113,1,15,15,19
96114,1,15,14,20
96115,3,13,17,17
96116,1,15,16,18
96117,0,16,11,23
96118,0,15,17,18
96119,2,16,12,20
96120,1,18,12,19
96121,1,14,14,21
96122,1,16,10,23
96123,2,15,12,21
96124,1,16,15,18
96125,1,15,15,19
96126,2,16,14,18
96127,0,15,12,23
96128,0,13,16,21
96129,1,14,16,19
96130,0,18,16,16
96131,1,17,13,19
96132,1,15,15,19
96133,1,17,12,20
96134,1,18,13,18
96135,1,17,14,18
96136,1,15,15,19
96137,1,17,14,18
96138,3,15,17,15
96139,0,17,15,18
96140,2,15,17,16
96141,0,15,18,17
96142,2,15,14,19
96143,1,18,13,18
96144,2,15,14,19
96145,1,16,14,19
96146,1,15,13,21
96147,0,16,16,18
96148,0,15,17,18
96149,1,16,13,20
96150,1,19,12,18
96151,1,16,11,22
96152,0,15,13,22
96153,0,13,18,19
96154,0,13,17,20
96155,0,17,14,19
96156,1,14,16,19
96157,0,16,13,21
96158,1,12,12,25
96159,1,18,12,19
96160,2,16,12,20
96161,2,15,14,19
96162,2,17,11,20
96163,1,15,18,16
96164,2,14,18,16
96165,1,15,18,16
96166,1,16,13,20
96167,2,13,15,20
96168,3,14,14,19
96169,2,15,16,17
96170,1,14,13,22
96171,0,17,12,21
96172,0,18,17,15
96173,2,16,14,18
96174,1,16,12,21
96175,1,14,15,20
96176,0,19,9,22
96177,1,17,11,21
96178,0,14,13,23
96179,1,15,13,21
96180,1,18,15,16
96181,0,15,16,19
96182,1,16,14,19
96183,0,14,16,20
96184,3,14,14,19
96185,1,14,16,19
96186,2,16,13,19
96187,1,18,15,16
96188,1,18,12,19
96189,0,17,14,19
96190,2,19,12,17
96191,2,16,13,19
96192,4,15,12,19
96193,2,16,14,18
96194,1,15,17,17
96195,2,13,16,19
96196,1,16,11,22
96197,0,14,14,22
96198,1,17,12,20
96199,1,14,13,22
96200,0,15,13,22
96201,0,13,17,20
96202,0,15,14,21
96203,2,17,13,18
96204,0,14,13,23
96205,0,17,14,19
96206,2,14,16,18
96207,1,15,12,22
96208,2,13,16,19
96209,0,16,16,18
96210,1,12,18,19
96211,1,16,13,20
96212,4,18,12,16
96213,2,17,15,16
96214,1,16,15,18
96215,0,18,13,19
96216,2,15,14,19
96217,1,18,14,17
96218,2,15,14,19
96219,0,12,16,22
96220,0,15,14,21
96221,1,14,16,19
96222,1,15,14,20
96223,0,16,14,20
96224,1,16,16,17
96225,0,15,12,23
96226,0,16,14,20
96227,0,14,16,20
96228,0,17,14,19
96229,1,13,14,22
96230,0,17,11,22
96231,0,14,16,20
96232,0,15,15,20
96233,0,13,13,24
96234,0,15,11,24
96235,1,16,15,18
96236,2,15,13,20
96237,0,14,15,21
96238,0,15,12,23
96239,2,13,19,16
96240,1,15,14,20
96241,0,15,13,22
96242,1,14,13,22
96243,0,17,14,19
96244,0,14,17,19
96245,1,16,12,21
96246,0,17,14,19
96247,0,16,14,20
96248,0,16,12,22
96249,0,16,15,19
96250,2,16,11,21
96251,1,16,14,19
96252,1,12,15,22
96253,1,14,14,21
96254,0,14,16,20
96255,0,16,15,19
96256,0,15,15,20
96257,1,15,15,19
96258,0,14,16,20
96259,0,17,14,19
96260,2,13,14,21
96261,1,14,14,21
96262,0,14,16,20
96263,2,14,16,18
96264,1,14,16,19
96265,2,15,10,23
96266,1,12,18,19
96267,0,13,15,22
96268,1,14,15,20
96269,0,16,15,19
96270,0,16,10,24
96271,1,17,15,17
96272,2,15,15,18
96273,0,16,13,21
96274,0,16,15,19
96275,1,15,15,19
96276,0,15,15,20
96277,1,15,15,19
96278,0,16,16,18
96279,0,14,17,19
96280,0,15,16,19
96281,0,16,16,18
96282,0,15,14,21
96283,0,15,12,23
96284,0,14,18,18
96285,1,15,15,19
96286,1,17,13,19
96287,0,12,16,22
96288,0,15,13,22
96289,0,15,13,22
96290,0,13,15,22
96291,1,14,14,21
96292,1,15,16,18
96293,1,15,13,21
96294,0,14,16,20
96295,0,12,18,20
96296,0,15,16,19
96297,0,14,13,23
96298,0,13,15,22
96299,0,14,17,19
96300,0,15,12,23
96301,1,15,19,15
96302,1,16,14,19
96303,0,15,14,21
96304,0,15,16,19
96305,0,16,13,21
96306,1,13,18,18
96307,1,16,11,22
96308,1,18,13,18
96309,0,16,14,20
96310,1,15,13,21
96311,1,14,15,20
96312,0,17,14,19
96313,1,14,13,22
96314,0,18,13,19
96315,0,15,13,22
96316,0,15,17,18
96317,1,14,17,18
96318,1,13,13,23
96319,0,13,18,19
96320,0,16,16,18
96321,0,13,16,21
96322,2,16,13,19
96323,0,15,14,21
96324,0,16,14,20
96325,0,16,16,18
96326,0,16,12,22
96327,0,16,15,19
96328,0,15,15,20
96329,0,17,15,18
96330,1,13,16,20
96331,0,16,15,19
96332,0,14,17,19
96333,0,13,16,21
96334,0,16,14,20
96335,1,15,15,19
96336,1,14,16,19
96337,0,15,17,18
96338,0,16,16,18
96339,1,16,14,19
96340,0,16,14,20
96341,2,16,13,19
96342,1,13,15,21
96343,1,18,14,17
96344,0,13,16,21
96345,0,16,16,18
96346,0,15,14,21
96347,0,18,12,20
96348,1,15,12,22
96349,1,17,17,15
96350,0,13,14,23
96351,0,19,11,20
96352,0,16,16,18
96353,1,15,13,21
96354,1,17,12,20
96355,1,14,16,19
96356,0,17,12,21
96357,0,13,16,21
96358,0,14,15,21
96359,0,14,19,17
96360,0,16,13,21
96361,1,15,12,22
96362,0,14,15,21
96363,1,15,14,20
96364,1,13,13,23
96365,2,15,14,19
96366,0,15,16,19
96367,0,15,16,19
96368,0,14,14,22
96369,1,15,16,18
96370,1,16,15,18
96371,3,14,15,18
96372,0,16,15,19
96373,0,15,13,22
96374,1,14,17,18
96375,1,14,13,22
96376,1,13,15,21
96377,1,15,17,17
96378,0,17,13,20
96379,1,14,14,21
96380,0,14,18,18
96381,0,14,17,19
96382,1,15,12,22
96383,0,16,16,18
96384,1,14,14,21
96385,0,16,15,19
96386,0,15,13,22
96387,0,15,16,19
96388,1,17,14,18
96389,0,15,16,19
96390,2,16,14,18
96391,0,14,17,19
96392,0,15,18,17
96393,0,13,19,18
96394,0,15,18,17
96395,0,18,13,19
96396,1,19,13,17
96397,1,16,13,20
96398,3,13,12,22
96399,0,18,12,20
96400,1,17,16,16
96401,0,15,15,20
96402,0,15,14,21
96403,0,14,18,18
96404,2,18,17,13
96405,1,16,14,19
96406,1,17,14,18
96407,1,17,14,18
96408,0,14,17,19
96409,1,15,16,18
96410,0,15,14,21
96411,2,14,14,20
96412,3,16,15,16
96413,0,15,16,19
96414,0,15,13,22
96415,2,15,18,15
96416,0,13,14,23
96417,0,16,14,20
96418,0,16,15,19
96419,0,18,12,20
96420,0,17,12,21
96421,1,15,16,18
96422,1,16,15,18
96423,0,16,15,19
96424,1,14,15,20
96425,0,15,16,19
96426,1,19,10,20
96427,1,17,15,17
96428,0,16,13,21
96429,0,13,16,21
96430,0,17,12,21
96431,1,17,13,19
96432,0,14,14,22
96433,1,16,16,17
96434,1,16,14,19
96435,0,16,13,21
96436,1,19,12,18
96437,1,17,11,21
96438,1,17,13,19
96439,0,15,18,17
96440,0,18,15,17
96441,1,16,15,18
96442,1,15,14,20
96443,0,14,14,22
96444,1,15,15,19
96445,1,15,14,20
96446,1,17,12,20
96447,2,15,13,20
96448,2,16,14,18
96449,0,17,13,20
96450,0,17,14,19
96451,0,15,15,20
96452,1,12,19,18
96453,0,16,11,23
96454,0,18,13,19
96455,1,15,14,20
96456,1,17,14,18
96457,0,18,14,18
96458,1,15,16,18
96459,1,15,14,20
96460,0,14,17,19
96461,0,14,15,21
96462,0,16,14,20
96463,1,17,15,17
96464,2,12,16,20
96465,0,17,13,20
96466,0,14,15,21
96467,0,16,15,19
96468,0,15,14,21
96469,0,17,14,19
96470,1,13,18,18
96471,1,15,16,18
96472,0,15,15,20
96473,1,17,10,22
96474,2,15,16,17
96475,0,13,20,17
96476,1,16,14,19
96477,0,15,13,22
96478,0,16,15,19
96479,1,15,14,20
96480,0,17,14,19
96481,0,16,16,18
96482,0,15,16,19
96483,0,17,13,20
96484,1,15,13,21
96485,1,15,15,19
96486,0,16,16,18
96487,0,15,16,19
96488,0,14,16,20
96489,0,17,13,20
96490,0,20,11,19
96491,0,13,15,22
96492,0,14,15,21
96493,0,15,16,19
96494,1,15,18,16
96495,1,14,14,21
96496,0,16,12,22
96497,0,15,15,20
96498,0,14,16,20
96499,2,12,17,19
96500,0,13,18,19
96501,1,17,13,19
96502,0,14,13,23
96503,2,13,16,19
96504,1,14,14,21
96505,0,18,13,19
96506,1,14,14,21
96507,0,15,16,19
96508,1,13,16,20
96509,1,15,16,18
96510,0,16,14,20
96511,1,13,16,20
96512,1,17,13,19
96513,0,13,15,22
96514,0,15,13,22
96515,1,16,16,17
96516,0,13,12,25
96517,2,17,13,18
96518,0,14,15,21
96519,0,13,19,18
96520,2,16,15,17
96521,2,18,11,19
96522,0,15,15,20
96523,2,13,15,20
96524,2,16,14,18
96525,1,15,18,16
96526,0,17,13,20
96527,0,14,16,20
96528,1,14,15,20
96529,1,16,14,19
96530,0,14,14,22
96531,1,15,17,17
96532,0,15,16,19
96533,1,14,17,18
96534,0,15,14,21
96535,0,16,16,18
96536,2,15,15,18
96537,0,15,12,23
96538,0,13,14,23
96539,0,12,17,21
96540,0,15,13,22
96541,1,17,11,21
96542,0,14,15,21
96543,1,15,13,21
96544,3,16,11,20
96545,1,16,13,20
96546,1,15,18,16
96547,0,15,13,22
96548,1,16,12,21
96549,0,17,12,21
96550,1,15,13,21
96551,1,15,12,22
96552,0,16,14,20
96553,0,14,16,20
96554,0,15,16,19
96555,1,17,14,18
96556,1,15,12,22
96557,0,16,15,19
96558,2,18,11,19
96559,1,15,13,21
96560,0,13,16,21
96561,2,16,16,16
96562,1,17,13,19
96563,0,15,17,18
96564,0,13,15,22
96565,1,13,17,19
96566,1,15,16,18
96567,1,15,15,19
96568,0,18,15,17
96569,0,13,15,22
96570,1,16,14,19
96571,2,16,15,17
96572,0,16,14,20
96573,0,16,16,18
96574,0,14,15,21
96575,0,16,14,20
96576,0,15,17,18
96577,0,18,12,20
96578,1,16,11,22
96579,1,16,13,20
96580,1,13,15,21
96581,0,15,16,19
96582,1,15,16,18
96583,0,17,13,20
96584,0,13,18,19
96585,1,16,15,18
96586,1,13,18,18
96587,0,14,15,21
96588,0,13,14,23
96589,1,13,16,20
96590,1,15,18,16
96591,1,14,16,19
96592,0,16,13,21
96593,0,14,18,18
96594,0,13,16,21
96595,0,13,18,19
96596,0,18,12,20
96597,0,13,16,21
96598,0,13,15,22
96599,1,13,14,22
96600,0,16,14,20
96601,0,18,15,17
96602,0,16,14,20
96603,0,16,16,18
96604,1,16,14,19
96605,1,16,14,19
96606,1,16,13,20
96607,0,16,17,17
96608,1,15,14,20
96609,0,14,16,20
96610,0,16,14,20
96611,0,13,17,20
96612,0,16,13,21
96613,1,14,15,20
96614,1,14,15,20
96615,0,17,14,19
96616,0,18,13,19
96617,2,15,14,19
96618,1,18,14,17
96619,0,15,14,21
96620,0,15,13,22
96621,1,14,17,18
96622,0,14,19,17
96623,1,13,14,22
96624,0,14,18,18
96625,1,15,13,21
96626,2,13,13,22
96627,1,13,14,22
96628,1,16,17,16
96629,0,16,15,19
96630,1,15,12,22
96631,2,18,11,19
96632,2,16,11,21
96633,1,17,15,17
96634,0,16,12,22
96635,1,16,12,21
96636,0,16,12,22
96637,0,14,15,21
96638,0,16,14,20
96639,2,14,14,20
96640,2,18,15,15
96641,0,16,18,16
96642,1,17,12,20
96643,1,16,14,19
96644,1,17,11,21
96645,2,17,13,18
96646,1,13,15,21
96647,1,16,13,20
96648,1,16,15,18
96649,0,20,11,19
96650,2,15,14,19
96651,1,16,11,22
96652,1,14,15,20
96653,0,17,13,20
96654,1,15,14,20
96655,0,16,12,22
96656,3,19,9,19
96657,0,15,17,18
96658,1,15,14,20
96659,1,15,15,19
96660,0,14,17,19
96661,1,15,15,19
96662,0,14,14,22
96663,0,15,16,19
96664,1,16,10,23
96665,0,19,15,16
96666,1,18,11,20
96667,2,14,14,20
96668,0,16,11,23
96669,2,16,14,18
96670,0,20,13,17
96671,2,16,11,21
96672,1,17,11,21
96673,0,16,13,21
96674,1,16,15,18
96675,1,16,12,21
96676,1,13,13,23
96677,2,15,14,19
96678,1,18,13,18
96679,0,15,19,16
96680,1,15,14,20
96681,2,11,15,22
96682,0,17,14,19
96683,0,16,14,20
96684,0,14,14,22
96685,1,16,12,21
96686,1,18,15,16
96687,1,16,13,20
96688,2,17,12,19
96689,2,15,16,17
96690,1,15,15,19
96691,0,16,13,21
96692,1,17,13,19
96693,1,13,14,22
96694,1,15,15,19
96695,1,14,13,22
96696,1,17,15,17
96697,1,15,15,19
96698,0,16,12,22
96699,1,13,13,23
96700,2,15,14,19
96701,2,16,14,18
96702,0,17,13,20
96703,0,19,11,20
96704,0,13,18,19
96705,0,17,13,20
96706,1,15,13,21
96707,1,14,16,19
96708,1,16,15,18
96709,0,15,11,24
96710,1,17,12,20
96711,0,19,13,18
96712,0,15,15,20
96713,2,13,14,21
96714,2,15,11,22
96715,1,14,14,21
96716,2,13,12,23
96717,0,17,15,18
96718,0,16,17,17
96719,0,15,16,19
96720,0,16,14,20
96721,0,15,16,19
96722,0,14,15,21
96723,1,14,14,21
96724,1,16,16,17
96725,2,16,15,17
96726,1,16,11,22
96727,1,17,14,18
96728,0,14,14,22
96729,2,15,14,19
96730,1,17,14,18
96731,2,15,13,20
96732,1,13,11,25
96733,0,14,18,18
96734,0,17,13,20
96735,0,15,14,21
96736,0,16,13,21
96737,0,13,14,23
96738,0,17,16,17
96739,1,14,13,22
96740,1,16,14,19
96741,0,13,16,21
96742,0,15,14,21
96743,1,16,14,19
96744,0,16,15,19
96745,0,17,17,16
96746,0,17,14,19
96747,0,15,15,20
96748,0,15,14,21
96749,0,18,12,20
96750,0,14,17,19
96751,0,15,17,18
96752,2,15,14,19
96753,1,16,15,18
96754,0,15,16,19
96755,0,16,13,21
96756,0,16,11,23
96757,1,16,15,18
96758,0,15,14,21
96759,1,16,13,20
96760,2,16,14,18
96761,1,16,13,20
96762,1,17,17,15
96763,1,15,14,20
96764,2,15,15,18
96765,0,17,15,18
96766,1,15,15,19
96767,0,15,17,18
96768,1,13,19,17
96769,0,15,15,20
96770,0,16,15,19
96771,2,15,14,19
96772,1,16,12,21
96773,1,13,19,17
96774,0,15,15,20
96775,0,14,16,20
96776,0,15,13,22
96777,1,16,17,16
96778,0,16,17,17
96779,1,15,15,19
96780,0,16,14,20
96781,0,16,16,18
96782,1,13,17,19
96783,1,15,18,16
96784,2,16,15,17
96785,0,16,14,20
96786,0,16,14,20
96787,1,16,15,18
96788,0,15,14,21
96789,0,15,18,17
96790,1,14,15,20
96791,1,18,13,18
96792,0,13,19,18
96793,1,14,15,20
96794,0,15,16,19
96795,0,18,13,19
96796,1,16,13,20
96797,2,16,14,18
96798,0,15,13,22
96799,0,15,14,21
96800,0,14,17,19
96801,0,15,16,19
96802,0,17,15,18
96803,0,13,15,22
96804,1,16,14,19
96805,0,14,16,20
96806,0,14,18,18
96807,0,16,17,17
96808,1,14,13,22
96809,0,16,15,19
96810,1,16,14,19
96811,0,14,16,20
96812,0,14,16,20
96813,1,17,13,19
96814,1,15,16,18
96815,0,14,15,21
96816,0,16,13,21
96817,1,15,17,17
96818,0,14,16,20
96819,0,14,15,21
96820,2,15,12,21
96821,0,17,13,20
96822,1,16,13,20
96823,0,15,14,21
96824,0,15,15,20
96825,1,15,13,21
96826,1,15,12,22
96827,2,16,14,18
96828,0,15,15,20
96829,1,15,16,18
96830,1,14,15,20
96831,1,16,13,20
96832,1,17,16,16
96833,1,14,17,18
96834,1,13,17,19
96835,0,15,12,23
96836,0,16,17,17
96837,1,16,17,16
96838,1,14,12,23
96839,2,16,13,19
96840,1,15,15,19
96841,1,16,14,19
96842,1,16,15,18
96843,0,15,17,18
96844,0,14,17,19
96845,0,15,16,19
96846,1,15,16,18
96847,0,14,15,21
96848,0,16,18,16
96849,2,15,14,19
96850,2,16,14,18
96851,1,16,17,16
96852,0,14,18,18
96853,1,15,14,20
96854,0,15,11,24
96855,0,16,16,18
96856,0,18,16,16
96857,1,16,16,17
96858,1,14,13,22
96859,0,16,13,21
96860,0,16,15,19
96861,0,16,14,20
96862,0,16,13,21
96863,0,15,13,22
96864,1,15,14,20
96865,1,15,15,19
96866,0,15,14,21
96867,0,14,16,20
96868,0,15,16,19
96869,0,17,15,18
96870,1,16,15,18
96871,1,16,16,17
96872,0,15,16,19
96873,1,17,17,15
96874,1,17,14,18
96875,1,15,16,18
96876,1,16,17,16
96877,1,14,13,22
96878,0,14,15,21
96879,0,15,15,20
96880,2,14,14,20
96881,1,15,15,19
96882,2,14,16,18
96883,1,15,15,19
96884,0,16,16,18
96885,1,16,14,19
96886,2,16,14,18
96887,1,15,16,18
96888,0,15,16,19
96889,0,15,17,18
96890,0,14,17,19
96891,0,17,15,18
96892,2,14,11,23
96893,2,17,12,19
96894,0,16,15,19
96895,0,15,15,20
96896,3,14,15,18
96897,2,18,13,17
96898,0,15,14,21
96899,0,15,16,19
96900,1,16,11,22
96901,2,18,13,17
96902,1,19,13,17
96903,0,16,14,20
96904,1,15,14,20
96905,0,16,14,20
96906,0,15,12,23
96907,0,15,13,22
96908,0,16,16,18
96909,0,14,17,19
96910,0,16,14,20
96911,0,16,14,20
96912,0,15,16,19
96913,1,17,16,16
96914,1,15,18,16
96915,1,16,13,20
96916,0,15,17,18
96917,0,15,15,20
96918,0,14,13,23
96919,0,16,14,20
96920,0,17,15,18
96921,1,15,15,19
96922,0,16,13,21
96923,2,15,17,16
96924,0,15,16,19
96925,0,13,15,22
96926,1,16,12,21
96927,3,13,15,19
96928,2,15,12,21
96929,1,14,18,17
96930,0,18,14,18
96931,1,14,18,17
96932,0,17,12,21
96933,0,16,15,19
96934,1,16,16,17
96935,0,15,15,20
96936,0,15,15,20
96937,2,15,15,18
96938,0,15,16,19
96939,0,14,15,21
96940,2,15,16,17
96941,0,12,16,22
96942,0,16,13,21
96943,0,16,17,17
96944,0,12,16,22
96945,2,15,17,16
96946,1,18,14,17
96947,1,15,16,18
96948,1,19,10,20
96949,0,17,15,18
96950,0,20,13,17
96951,1,15,13,21
96952,0,17,13,20
96953,1,17,13,19
96954,3,17,10,20
96955,2,15,12,21
96956,2,16,13,19
96957,0,16,16,18
96958,0,15,18,17
96959,1,16,15,18
96960,0,15,18,17
96961,1,17,14,18
96962,0,15,15,20
96963,1,13,13,23
96964,0,18,15,17
96965,0,15,18,17
96966,1,16,15,18
96967,0,17,13,20
96968,0,15,16,19
96969,0,16,16,18
96970,2,17,15,16
96971,1,16,13,20
96972,0,16,16,18
96973,0,14,19,17
96974,1,13,15,21
96975,0,12,19,19
96976,1,14,17,18
96977,0,16,17,17
96978,2,17,11,20
96979,2,15,13,20
96980,1,17,16,16
96981,0,18,12,20
96982,2,15,15,18
96983,1,16,15,18
96984,2,18,14,16
96985,1,17,15,17
96986,1,15,17,17
96987,1,16,15,18
96988,0,15,14,21
96989,0,14,20,16
96990,0,15,14,21
96991,1,16,13,20
96992,1,18,13,18
96993,0,16,15,19
96994,0,17,16,17
96995,1,17,15,17
96996,1,15,14,20
96997,2,15,16,17
96998,0,19,14,17
96999,1,17,14,18
97000,0,15,17,18
97001,2,16,14,18
97002,0,17,16,17
