,HISP,NH_ASIAN,NH_BLACK,NH_WHITE,TOTPOP,step,ward
8326,90918.94035247884,9504.823940050781,32744.504637170572,140538.81133431807,278948.0041255057,832,7
8327,187975.1389060374,17068.16166945635,26164.789152924655,32646.07600532749,265711.4609362271,832,0
8328,39180.45086165815,429.99634421454306,223123.8548064686,11540.212554278092,278017.56518198014,832,9
8329,143125.9182587001,1703.1775362690112,87022.06774247688,50770.21292197669,284828.36496346723,832,2
8330,14191.887037349052,37243.94488412829,89114.23443856408,116644.8187427923,263405.0681904546,833,3
8331,7681.837835693388,4285.126357972891,201163.14796992415,52969.44536041773,270310.5297172796,833,8
8332,53262.688897380016,37210.17310176349,43649.54418230905,137639.7444406338,280412.85017104866,833,4
8333,101482.23392189927,12575.266683673262,4481.908386629293,138153.67207343614,260511.25100557625,833,6
8334,86478.03919175718,23165.456081228873,9535.941105100468,148567.70343259524,274175.07963983924,833,1
8335,60031.864737046526,3082.8734012425116,160045.00757843236,46339.303134224465,272470.82606862154,833,5
8336,90918.94035247884,9504.823940050781,32744.504637170572,140538.81133431807,278948.0041255057,833,7
8337,187975.1389060374,17068.16166945635,26164.789152924655,32646.07600532749,265711.4609362271,833,0
8338,39180.45086165815,429.99634421454306,223123.8548064686,11540.212554278092,278017.56518198014,833,9
8339,143125.9182587001,1703.1775362690112,87022.06774247688,50770.21292197669,284828.36496346723,833,2
8340,14191.887037349052,37243.94488412829,89114.23443856408,116644.8187427923,263405.0681904546,834,3
8341,7681.837835693388,4285.126357972891,201163.14796992415,52969.44536041773,270310.5297172796,834,8
8342,53262.688897380016,37210.17310176349,43649.54418230905,137639.7444406338,280412.85017104866,834,4
8343,101482.23392189927,12575.266683673262,4481.908386629293,138153.67207343614,260511.25100557625,834,5
8344,86478.03919175718,23165.456081228873,9535.941105100468,148567.70343259524,274175.07963983924,834,1
8345,60031.864737046526,3082.8734012425116,160045.00757843236,46339.303134224465,272470.82606862154,834,6
8346,90918.94035247884,9504.823940050781,32744.504637170572,140538.81133431807,278948.0041255057,834,7
8347,187975.1389060374,17068.16166945635,26164.789152924655,32646.07600532749,265711.4609362271,834,0
8348,39180.45086165815,429.99634421454306,223123.8548064686,11540.212554278092,278017.56518198014,834,9
8349,143125.9182587001,1703.1775362690112,87022.06774247688,50770.21292197669,284828.36496346723,834,2
8350,14191.887037349052,37243.94488412829,89114.23443856408,116644.8187427923,263405.0681904546,835,3
8351,7681.837835693388,4285.126357972891,201163.14796992415,52969.44536041773,270310.5297172796,835,8
8352,53262.688897380016,37210.17310176349,43649.54418230905,137639.7444406338,280412.85017104866,835,4
8353,101482.23392189927,12575.266683673262,4481.908386629293,138153.67207343614,260511.25100557625,835,5
8354,86478.03919175718,23165.456081228873,9535.941105100468,148567.70343259524,274175.07963983924,835,1
8355,60031.864737046526,3082.8734012425116,160045.00757843236,46339.303134224465,272470.82606862154,835,6
8356,90918.94035247884,9504.823940050781,32744.504637170572,140538.81133431807,278948.0041255057,835,7
8357,191577.741595507,16996.98290278673,15392.141541427587,50212.760678449515,275985.88873466616,835,2
8358,39180.45086165815,429.99634421454306,223123.8548064686,11540.212554278092,278017.56518198014,835,9
8359,139523.3155692306,1774.3563029386276,97794.71535397397,33203.52824885465,274553.9371650282,835,0
8360,14191.887037349052,37243.94488412829,89114.23443856408,116644.8187427923,263405.0681904546,836,3
8361,38876.797506640054,4139.122511057083,199931.48545218701,24412.53771043867,271900.9633498609,836,8
8362,53262.688897380016,37210.17310176349,43649.54418230905,137639.7444406338,280412.85017104866,836,4
8363,101482.23392189927,12575.266683673262,4481.908386629293,138153.67207343614,260511.25100557625,836,5
8364,86478.03919175718,23165.456081228873,9535.941105100468,148567.70343259524,274175.07963983924,836,1
8365,60031.864737046526,3082.8734012425116,160045.00757843236,46339.303134224465,272470.82606862154,836,6
8366,90918.94035247884,9504.823940050781,32744.504637170572,140538.81133431807,278948.0041255057,836,7
8367,191577.741595507,16996.98290278673,15392.141541427587,50212.760678449515,275985.88873466616,836,2
8368,7985.491190711482,576.0001911303513,224355.5173242057,40097.12020425715,276427.1315493989,836,9
8369,139523.3155692306,1774.3563029386276,97794.71535397397,33203.52824885465,274553.9371650282,836,0
8370,14191.887037349052,37243.94488412829,89114.23443856408,116644.8187427923,263405.0681904546,837,3
8371,38876.797506640054,4139.122511057083,199931.48545218701,24412.53771043867,271900.9633498609,837,8
8372,53262.688897380016,37210.17310176349,43649.54418230905,137639.7444406338,280412.85017104866,837,4
8373,101482.23392189927,12575.266683673262,4481.908386629293,138153.67207343614,260511.25100557625,837,5
8374,86478.03919175718,23165.456081228873,9535.941105100468,148567.70343259524,274175.07963983924,837,1
8375,60031.864737046526,3082.8734012425116,160045.00757843236,46339.303134224465,272470.82606862154,837,6
8376,90918.94035247884,9504.823940050781,32744.504637170572,140538.81133431807,278948.0041255057,837,7
8377,191577.741595507,16996.98290278673,15392.141541427587,50212.760678449515,275985.88873466616,837,2
8378,7985.491190711482,576.0001911303513,224355.5173242057,40097.12020425715,276427.1315493989,837,9
8379,139523.3155692306,1774.3563029386276,97794.71535397397,33203.52824885465,274553.9371650282,837,0
8380,14191.887037349052,37243.94488412829,89114.23443856408,116644.8187427923,263405.0681904546,838,3
8381,38876.797506640054,4139.122511057083,199931.48545218701,24412.53771043867,271900.9633498609,838,8
8382,53262.688897380016,37210.17310176349,43649.54418230905,137639.7444406338,280412.85017104866,838,4
8383,101482.23392189927,12575.266683673262,4481.908386629293,138153.67207343614,260511.25100557625,838,5
8384,86478.03919175718,23165.456081228873,9535.941105100468,148567.70343259524,274175.07963983924,838,1
8385,60031.864737046526,3082.8734012425116,160045.00757843236,46339.303134224465,272470.82606862154,838,6
8386,90918.94035247884,9504.823940050781,32744.504637170572,140538.81133431807,278948.0041255057,838,7
8387,191577.741595507,16996.98290278673,15392.141541427587,50212.760678449515,275985.88873466616,838,2
8388,7985.491190711482,576.0001911303513,224355.5173242057,40097.12020425715,276427.1315493989,838,9
8389,139523.3155692306,1774.3563029386276,97794.71535397397,33203.52824885465,274553.9371650282,838,0
8390,14191.887037349052,37243.94488412829,89114.23443856408,116644.8187427923,263405.0681904546,839,3
8391,38876.797506640054,4139.122511057083,199931.48545218701,24412.53771043867,271900.9633498609,839,8
8392,53262.688897380016,37210.17310176349,43649.54418230905,137639.7444406338,280412.85017104866,839,4
8393,101482.23392189927,12575.266683673262,4481.908386629293,138153.67207343614,260511.25100557625,839,5
8394,86478.03919175718,23165.456081228873,9535.941105100468,148567.70343259524,274175.07963983924,839,1
8395,60031.864737046526,3082.8734012425116,160045.00757843236,46339.303134224465,272470.82606862154,839,6
8396,90918.94035247884,9504.823940050781,32744.504637170572,140538.81133431807,278948.0041255057,839,7
8397,191984.44894597764,14755.713296186768,15440.51805700958,59495.8578304277,283567.0739060089,839,2
8398,7985.491190711482,576.0001911303513,224355.5173242057,40097.12020425715,276427.1315493989,839,9
8399,139116.6082187599,4015.625909538593,97746.33883839197,23920.431096876462,266972.75199368544,839,0
8400,14191.887037349052,37243.94488412829,89114.23443856408,116644.8187427923,263405.0681904546,840,3
8401,34347.514198225006,4103.120602152601,212496.7486649869,20279.489039857388,275943.9620045828,840,9
8402,53262.688897380016,37210.17310176349,43649.54418230905,137639.7444406338,280412.85017104866,840,4
8403,101482.23392189927,12575.266683673262,4481.908386629293,138153.67207343614,260511.25100557625,840,5
8404,86478.03919175718,23165.456081228873,9535.941105100468,148567.70343259524,274175.07963983924,840,1
8405,60031.864737046526,3082.8734012425116,160045.00757843236,46339.303134224465,272470.82606862154,840,6
8406,90918.94035247884,9504.823940050781,32744.504637170572,140538.81133431807,278948.0041255057,840,7
8407,191984.44894597764,14755.713296186768,15440.51805700958,59495.8578304277,283567.0739060089,840,2
8408,139116.6082187599,4015.625909538593,97746.33883839197,23920.431096876462,266972.75199368544,840,0
8409,12514.774499126532,612.0021000348331,211790.2541114058,44230.16887483844,272384.132894677,840,8
8410,14191.887037349052,37243.94488412829,89114.23443856408,116644.8187427923,263405.0681904546,841,3
8411,34347.514198225006,4103.120602152601,212496.7486649869,20279.489039857388,275943.9620045828,841,9
8412,53262.688897380016,37210.17310176349,43649.54418230905,137639.7444406338,280412.85017104866,841,4
8413,101482.23392189927,12575.266683673262,4481.908386629293,138153.67207343614,260511.25100557625,841,5
8414,86478.03919175718,23165.456081228873,9535.941105100468,148567.70343259524,274175.07963983924,841,1
8415,60031.864737046526,3082.8734012425116,160045.00757843236,46339.303134224465,272470.82606862154,841,6
8416,90918.94035247884,9504.823940050781,32744.504637170572,140538.81133431807,278948.0041255057,841,7
8417,191984.44894597764,14755.713296186768,15440.51805700958,59495.8578304277,283567.0739060089,841,2
8418,139116.6082187599,4015.625909538593,97746.33883839197,23920.431096876462,266972.75199368544,841,8
8419,12514.774499126532,612.0021000348331,211790.2541114058,44230.16887483844,272384.132894677,841,0
8420,14191.887037349052,37243.94488412829,89114.23443856408,116644.8187427923,263405.0681904546,842,3
8421,34347.514198225006,4103.120602152601,212496.7486649869,20279.489039857388,275943.9620045828,842,9
8422,53262.688897380016,37210.17310176349,43649.54418230905,137639.7444406338,280412.85017104866,842,4
8423,101482.23392189927,12575.266683673262,4481.908386629293,138153.67207343614,260511.25100557625,842,5
8424,86478.03919175718,23165.456081228873,9535.941105100468,148567.70343259524,274175.07963983924,842,7
8425,60031.864737046526,3082.8734012425116,160045.00757843236,46339.303134224465,272470.82606862154,842,6
8426,90918.94035247884,9504.823940050781,32744.504637170572,140538.81133431807,278948.0041255057,842,1
8427,191984.44894597764,14755.713296186768,15440.51805700958,59495.8578304277,283567.0739060089,842,2
8428,139116.6082187599,4015.625909538593,97746.33883839197,23920.431096876462,266972.75199368544,842,8
8429,12514.774499126532,612.0021000348331,211790.2541114058,44230.16887483844,272384.132894677,842,0
8430,14191.887037349052,37243.94488412829,89114.23443856408,116644.8187427923,263405.0681904546,843,3
8431,34347.514198225006,4103.120602152601,212496.7486649869,20279.489039857388,275943.9620045828,843,2
8432,53262.688897380016,37210.17310176349,43649.54418230905,137639.7444406338,280412.85017104866,843,4
8433,101482.23392189927,12575.266683673262,4481.908386629293,138153.67207343614,260511.25100557625,843,5
8434,86478.03919175718,23165.456081228873,9535.941105100468,148567.70343259524,274175.07963983924,843,7
8435,60031.864737046526,3082.8734012425116,160045.00757843236,46339.303134224465,272470.82606862154,843,6
8436,90918.94035247884,9504.823940050781,32744.504637170572,140538.81133431807,278948.0041255057,843,1
8437,191984.44894597764,14755.713296186768,15440.51805700958,59495.8578304277,283567.0739060089,843,9
8438,139116.6082187599,4015.625909538593,97746.33883839197,23920.431096876462,266972.75199368544,843,8
8439,12514.774499126532,612.0021000348331,211790.2541114058,44230.16887483844,272384.132894677,843,0
8440,14191.887037349052,37243.94488412829,89114.23443856408,116644.8187427923,263405.0681904546,844,1
8441,34347.514198225006,4103.120602152601,212496.7486649869,20279.489039857388,275943.9620045828,844,2
8442,53262.688897380016,37210.17310176349,43649.54418230905,137639.7444406338,280412.85017104866,844,4
8443,101482.23392189927,12575.266683673262,4481.908386629293,138153.67207343614,260511.25100557625,844,5
8444,86478.03919175718,23165.456081228873,9535.941105100468,148567.70343259524,274175.07963983924,844,7
8445,60031.864737046526,3082.8734012425116,160045.00757843236,46339.303134224465,272470.82606862154,844,6
8446,90918.94035247884,9504.823940050781,32744.504637170572,140538.81133431807,278948.0041255057,844,3
8447,191984.44894597764,14755.713296186768,15440.51805700958,59495.8578304277,283567.0739060089,844,9
8448,139116.6082187599,4015.625909538593,97746.33883839197,23920.431096876462,266972.75199368544,844,8
8449,12514.774499126532,612.0021000348331,211790.2541114058,44230.16887483844,272384.132894677,844,0
8450,14191.887037349052,37243.94488412829,89114.23443856408,116644.8187427923,263405.0681904546,845,1
8451,34347.514198225006,4103.120602152601,212496.7486649869,20279.489039857388,275943.9620045828,845,2
8452,53262.688897380016,37210.17310176349,43649.54418230905,137639.7444406338,280412.85017104866,845,4
8453,101482.23392189927,12575.266683673262,4481.908386629293,138153.67207343614,260511.25100557625,845,5
8454,86478.03919175718,23165.456081228873,9535.941105100468,148567.70343259524,274175.07963983924,845,7
8455,60031.864737046526,3082.8734012425116,160045.00757843236,46339.303134224465,272470.82606862154,845,6
8456,90918.94035247884,9504.823940050781,32744.504637170572,140538.81133431807,278948.0041255057,845,3
8457,191984.44894597764,14755.713296186768,15440.51805700958,59495.8578304277,283567.0739060089,845,9
8458,139116.6082187599,4015.625909538593,97746.33883839197,23920.431096876462,266972.75199368544,845,8
8459,12514.774499126532,612.0021000348331,211790.2541114058,44230.16887483844,272384.132894677,845,0
8460,14191.887037349052,37243.94488412829,89114.23443856408,116644.8187427923,263405.0681904546,846,1
8461,34347.514198225006,4103.120602152601,212496.7486649869,20279.489039857388,275943.9620045828,846,2
8462,53262.688897380016,37210.17310176349,43649.54418230905,137639.7444406338,280412.85017104866,846,4
8463,101482.23392189927,12575.266683673262,4481.908386629293,138153.67207343614,260511.25100557625,846,5
8464,86478.03919175718,23165.456081228873,9535.941105100468,148567.70343259524,274175.07963983924,846,7
8465,60031.864737046526,3082.8734012425116,160045.00757843236,46339.303134224465,272470.82606862154,846,6
8466,90918.94035247884,9504.823940050781,32744.504637170572,140538.81133431807,278948.0041255057,846,3
8467,191984.44894597764,14755.713296186768,15440.51805700958,59495.8578304277,283567.0739060089,846,9
8468,43226.897742005516,3360.251725464291,207218.109341574,12869.6410416246,269497.0447019961,846,8
8469,108404.48497588093,1267.3762841091354,102318.4836082238,55280.958930090295,269859.8401863663,846,0
8470,14191.887037349052,37243.94488412829,89114.23443856408,116644.8187427923,263405.0681904546,847,1
8471,34347.514198225006,4103.120602152601,212496.7486649869,20279.489039857388,275943.9620045828,847,2
8472,53262.688897380016,37210.17310176349,43649.54418230905,137639.7444406338,280412.85017104866,847,4
8473,101482.23392189927,12575.266683673262,4481.908386629293,138153.67207343614,260511.25100557625,847,5
8474,86478.03919175718,23165.456081228873,9535.941105100468,148567.70343259524,274175.07963983924,847,7
8475,60031.864737046526,3082.8734012425116,160045.00757843236,46339.303134224465,272470.82606862154,847,6
8476,90918.94035247884,9504.823940050781,32744.504637170572,140538.81133431807,278948.0041255057,847,3
8477,191984.44894597764,14755.713296186768,15440.51805700958,59495.8578304277,283567.0739060089,847,9
8478,43226.897742005516,3360.251725464291,207218.109341574,12869.6410416246,269497.0447019961,847,8
8479,108404.48497588093,1267.3762841091354,102318.4836082238,55280.958930090295,269859.8401863663,847,0
8480,14191.887037349052,37243.94488412829,89114.23443856408,116644.8187427923,263405.0681904546,848,1
8481,34347.514198225006,4103.120602152601,212496.7486649869,20279.489039857388,275943.9620045828,848,2
8482,53262.688897380016,37210.17310176349,43649.54418230905,137639.7444406338,280412.85017104866,848,4
8483,101482.23392189927,12575.266683673262,4481.908386629293,138153.67207343614,260511.25100557625,848,5
8484,86478.03919175718,23165.456081228873,9535.941105100468,148567.70343259524,274175.07963983924,848,7
8485,60031.864737046526,3082.8734012425116,160045.00757843236,46339.303134224465,272470.82606862154,848,6
8486,90918.94035247884,9504.823940050781,32744.504637170572,140538.81133431807,278948.0041255057,848,3
8487,191984.44894597764,14755.713296186768,15440.51805700958,59495.8578304277,283567.0739060089,848,9
8488,43226.897742005516,3360.251725464291,207218.109341574,12869.6410416246,269497.0447019961,848,8
8489,108404.48497588093,1267.3762841091354,102318.4836082238,55280.958930090295,269859.8401863663,848,0
8490,14191.887037349052,37243.94488412829,89114.23443856408,116644.8187427923,263405.0681904546,849,1
8491,34347.514198225006,4103.120602152601,212496.7486649869,20279.489039857388,275943.9620045828,849,2
8492,53262.688897380016,37210.17310176349,43649.54418230905,137639.7444406338,280412.85017104866,849,4
8493,101482.23392189927,12575.266683673262,4481.908386629293,138153.67207343614,260511.25100557625,849,5
8494,86478.03919175718,23165.456081228873,9535.941105100468,148567.70343259524,274175.07963983924,849,7
8495,60031.864737046526,3082.8734012425116,160045.00757843236,46339.303134224465,272470.82606862154,849,6
8496,90918.94035247884,9504.823940050781,32744.504637170572,140538.81133431807,278948.0041255057,849,3
8497,191984.44894597764,14755.713296186768,15440.51805700958,59495.8578304277,283567.0739060089,849,9
8498,43226.897742005516,3360.251725464291,207218.109341574,12869.6410416246,269497.0447019961,849,8
8499,108404.48497588093,1267.3762841091354,102318.4836082238,55280.958930090295,269859.8401863663,849,0
8500,14191.887037349052,37243.94488412829,89114.23443856408,116644.8187427923,263405.0681904546,850,1
8501,34347.514198225006,4103.120602152601,212496.7486649869,20279.489039857388,275943.9620045828,850,2
8502,53262.688897380016,37210.17310176349,43649.54418230905,137639.7444406338,280412.85017104866,850,4
8503,101482.23392189927,12575.266683673262,4481.908386629293,138153.67207343614,260511.25100557625,850,5
8504,86478.03919175718,23165.456081228873,9535.941105100468,148567.70343259524,274175.07963983924,850,7
8505,60031.864737046526,3082.8734012425116,160045.00757843236,46339.303134224465,272470.82606862154,850,6
8506,90918.94035247884,9504.823940050781,32744.504637170572,140538.81133431807,278948.0041255057,850,3
8507,191984.44894597764,14755.713296186768,15440.51805700958,59495.8578304277,283567.0739060089,850,9
8508,139116.6082187599,4015.625909538593,97746.33883839197,23920.431096876462,266972.75199368544,850,0
8509,12514.774499126532,612.0021000348331,211790.2541114058,44230.16887483844,272384.132894677,850,8
8510,14191.887037349052,37243.94488412829,89114.23443856408,116644.8187427923,263405.0681904546,851,1
8511,34347.514198225006,4103.120602152601,212496.7486649869,20279.489039857388,275943.9620045828,851,2
8512,53262.688897380016,37210.17310176349,43649.54418230905,137639.7444406338,280412.85017104866,851,4
8513,101482.23392189927,12575.266683673262,4481.908386629293,138153.67207343614,260511.25100557625,851,5
8514,86478.03919175718,23165.456081228873,9535.941105100468,148567.70343259524,274175.07963983924,851,3
8515,60031.864737046526,3082.8734012425116,160045.00757843236,46339.303134224465,272470.82606862154,851,6
8516,90918.94035247884,9504.823940050781,32744.504637170572,140538.81133431807,278948.0041255057,851,7
8517,191984.44894597764,14755.713296186768,15440.51805700958,59495.8578304277,283567.0739060089,851,9
8518,139116.6082187599,4015.625909538593,97746.33883839197,23920.431096876462,266972.75199368544,851,0
8519,12514.774499126532,612.0021000348331,211790.2541114058,44230.16887483844,272384.132894677,851,8
8520,14191.887037349052,37243.94488412829,89114.23443856408,116644.8187427923,263405.0681904546,852,1
8521,34347.514198225006,4103.120602152601,212496.7486649869,20279.489039857388,275943.9620045828,852,2
8522,53262.688897380016,37210.17310176349,43649.54418230905,137639.7444406338,280412.85017104866,852,4
8523,101482.23392189927,12575.266683673262,4481.908386629293,138153.67207343614,260511.25100557625,852,5
8524,86478.03919175718,23165.456081228873,9535.941105100468,148567.70343259524,274175.07963983924,852,3
8525,60031.864737046526,3082.8734012425116,160045.00757843236,46339.303134224465,272470.82606862154,852,9
8526,90918.94035247884,9504.823940050781,32744.504637170572,140538.81133431807,278948.0041255057,852,7
8527,191984.44894597764,14755.713296186768,15440.51805700958,59495.8578304277,283567.0739060089,852,6
8528,139116.6082187599,4015.625909538593,97746.33883839197,23920.431096876462,266972.75199368544,852,0
8529,12514.774499126532,612.0021000348331,211790.2541114058,44230.16887483844,272384.132894677,852,8
8530,14191.887037349052,37243.94488412829,89114.23443856408,116644.8187427923,263405.0681904546,853,1
8531,34347.514198225006,4103.120602152601,212496.7486649869,20279.489039857388,275943.9620045828,853,2
8532,53262.688897380016,37210.17310176349,43649.54418230905,137639.7444406338,280412.85017104866,853,4
8533,101482.23392189927,12575.266683673262,4481.908386629293,138153.67207343614,260511.25100557625,853,5
8534,86478.03919175718,23165.456081228873,9535.941105100468,148567.70343259524,274175.07963983924,853,3
8535,60031.864737046526,3082.8734012425116,160045.00757843236,46339.303134224465,272470.82606862154,853,9
8536,90918.94035247884,9504.823940050781,32744.504637170572,140538.81133431807,278948.0041255057,853,7
8537,191984.44894597764,14755.713296186768,15440.51805700958,59495.8578304277,283567.0739060089,853,6
8538,139116.6082187599,4015.625909538593,97746.33883839197,23920.431096876462,266972.75199368544,853,0
8539,12514.774499126532,612.0021000348331,211790.2541114058,44230.16887483844,272384.132894677,853,8
8540,14325.676622530782,37250.968194677815,91804.76783758937,116692.09241926702,266322.6921572947,854,1
8541,53262.688897380016,37210.17310176349,43649.54418230905,137639.7444406338,280412.85017104866,854,4
8542,34213.724613043276,4096.097291603068,209806.21526596157,20232.21536338266,273026.3380377427,854,2
8543,101482.23392189927,12575.266683673262,4481.908386629293,138153.67207343614,260511.25100557625,854,5
8544,86478.03919175718,23165.456081228873,9535.941105100468,148567.70343259524,274175.07963983924,854,3
8545,60031.864737046526,3082.8734012425116,160045.00757843236,46339.303134224465,272470.82606862154,854,9
8546,90918.94035247884,9504.823940050781,32744.504637170572,140538.81133431807,278948.0041255057,854,7
8547,191984.44894597764,14755.713296186768,15440.51805700958,59495.8578304277,283567.0739060089,854,6
8548,139116.6082187599,4015.625909538593,97746.33883839197,23920.431096876462,266972.75199368544,854,0
8549,12514.774499126532,612.0021000348331,211790.2541114058,44230.16887483844,272384.132894677,854,8
8550,14325.676622530782,37250.968194677815,91804.76783758937,116692.09241926702,266322.6921572947,855,1
8551,53262.688897380016,37210.17310176349,43649.54418230905,137639.7444406338,280412.85017104866,855,4
8552,34213.724613043276,4096.097291603068,209806.21526596157,20232.21536338266,273026.3380377427,855,2
8553,101482.23392189927,12575.266683673262,4481.908386629293,138153.67207343614,260511.25100557625,855,5
8554,86478.03919175718,23165.456081228873,9535.941105100468,148567.70343259524,274175.07963983924,855,3
8555,60031.864737046526,3082.8734012425116,160045.00757843236,46339.303134224465,272470.82606862154,855,9
8556,90918.94035247884,9504.823940050781,32744.504637170572,140538.81133431807,278948.0041255057,855,7
8557,187791.1832752215,16988.874433396588,15422.887117457978,58942.55337547706,281124.7045842778,855,0
8558,12514.774499126532,612.0021000348331,211790.2541114058,44230.16887483844,272384.132894677,855,8
8559,143309.87388951605,1782.4647723287712,97763.96977794357,24473.735551827107,269415.12131541653,855,6
8560,14325.676622530782,37250.968194677815,91804.76783758937,116692.09241926702,266322.6921572947,856,1
8561,53262.688897380016,37210.17310176349,43649.54418230905,137639.7444406338,280412.85017104866,856,4
8562,7021.108302279465,4213.151856446273,213277.2695975621,46366.09800243964,275138.8872045929,856,2
8563,101482.23392189927,12575.266683673262,4481.908386629293,138153.67207343614,260511.25100557625,856,5
8564,86478.03919175718,23165.456081228873,9535.941105100468,148567.70343259524,274175.07963983924,856,3
8565,60031.864737046526,3082.8734012425116,160045.00757843236,46339.303134224465,272470.82606862154,856,9
8566,90918.94035247884,9504.823940050781,32744.504637170572,140538.81133431807,278948.0041255057,856,7
8567,187791.1832752215,16988.874433396588,15422.887117457978,58942.55337547706,281124.7045842778,856,0
8568,39707.39080989035,494.94753519162754,208319.19977980535,18096.28623578146,270271.58372782683,856,8
8569,143309.87388951605,1782.4647723287712,97763.96977794357,24473.735551827107,269415.12131541653,856,6
8570,14325.676622530782,37250.968194677815,91804.76783758937,116692.09241926702,266322.6921572947,857,9
8571,53262.688897380016,37210.17310176349,43649.54418230905,137639.7444406338,280412.85017104866,857,4
8572,7021.108302279465,4213.151856446273,213277.2695975621,46366.09800243964,275138.8872045929,857,2
8573,101482.23392189927,12575.266683673262,4481.908386629293,138153.67207343614,260511.25100557625,857,5
8574,86478.03919175718,23165.456081228873,9535.941105100468,148567.70343259524,274175.07963983924,857,3
8575,60031.864737046526,3082.8734012425116,160045.00757843236,46339.303134224465,272470.82606862154,857,1
8576,90918.94035247884,9504.823940050781,32744.504637170572,140538.81133431807,278948.0041255057,857,7
8577,187791.1832752215,16988.874433396588,15422.887117457978,58942.55337547706,281124.7045842778,857,0
8578,39707.39080989035,494.94753519162754,208319.19977980535,18096.28623578146,270271.58372782683,857,8
8579,143309.87388951605,1782.4647723287712,97763.96977794357,24473.735551827107,269415.12131541653,857,6
8580,14325.676622530782,37250.968194677815,91804.76783758937,116692.09241926702,266322.6921572947,858,9
8581,53262.688897380016,37210.17310176349,43649.54418230905,137639.7444406338,280412.85017104866,858,4
8582,29401.231025260175,4595.121484208711,217952.9527900974,19051.28077753077,274994.5252794503,858,6
8583,101482.23392189927,12575.266683673262,4481.908386629293,138153.67207343614,260511.25100557625,858,5
8584,86478.03919175718,23165.456081228873,9535.941105100468,148567.70343259524,274175.07963983924,858,3
8585,60031.864737046526,3082.8734012425116,160045.00757843236,46339.303134224465,272470.82606862154,858,1
8586,90918.94035247884,9504.823940050781,32744.504637170572,140538.81133431807,278948.0041255057,858,7
8587,187791.1832752215,16988.874433396588,15422.887117457978,58942.55337547706,281124.7045842778,858,0
8588,39707.39080989035,494.94753519162754,208319.19977980535,18096.28623578146,270271.58372782683,858,8
8589,120929.75116653534,1400.4951445663335,93088.28658540823,51788.55277673597,269559.4832405591,858,2
8590,14325.676622530782,37250.968194677815,91804.76783758937,116692.09241926702,266322.6921572947,859,9
8591,53262.688897380016,37210.17310176349,43649.54418230905,137639.7444406338,280412.85017104866,859,4
8592,29401.231025260175,4595.121484208711,217952.9527900974,19051.28077753077,274994.5252794503,859,0
8593,101482.23392189927,12575.266683673262,4481.908386629293,138153.67207343614,260511.25100557625,859,5
8594,86478.03919175718,23165.456081228873,9535.941105100468,148567.70343259524,274175.07963983924,859,3
8595,60031.864737046526,3082.8734012425116,160045.00757843236,46339.303134224465,272470.82606862154,859,1
8596,90918.94035247884,9504.823940050781,32744.504637170572,140538.81133431807,278948.0041255057,859,7
8597,187791.1832752215,16988.874433396588,15422.887117457978,58942.55337547706,281124.7045842778,859,6
8598,39707.39080989035,494.94753519162754,208319.19977980535,18096.28623578146,270271.58372782683,859,8
8599,120929.75116653534,1400.4951445663335,93088.28658540823,51788.55277673597,269559.4832405591,859,2
8600,12847.202394527838,32525.475431553863,77251.76528338245,146786.20754660486,275551.6604479844,860,7
8601,53262.688897380016,37210.17310176349,43649.54418230905,137639.7444406338,280412.85017104866,860,4
8602,29401.231025260175,4595.121484208711,217952.9527900974,19051.28077753077,274994.5252794503,860,0
8603,101482.23392189927,12575.266683673262,4481.908386629293,138153.67207343614,260511.25100557625,860,5
8604,86478.03919175718,23165.456081228873,9535.941105100468,148567.70343259524,274175.07963983924,860,3
8605,60031.864737046526,3082.8734012425116,160045.00757843236,46339.303134224465,272470.82606862154,860,1
8606,92397.4145804818,14230.316703174733,47297.50719137749,110444.69620698027,269719.035834816,860,9
8607,187791.1832752215,16988.874433396588,15422.887117457978,58942.55337547706,281124.7045842778,860,6
8608,39707.39080989035,494.94753519162754,208319.19977980535,18096.28623578146,270271.58372782683,860,8
8609,120929.75116653534,1400.4951445663335,93088.28658540823,51788.55277673597,269559.4832405591,860,2
8610,12847.202394527838,32525.475431553863,77251.76528338245,146786.20754660486,275551.6604479844,861,7
8611,53262.688897380016,37210.17310176349,43649.54418230905,137639.7444406338,280412.85017104866,861,4
8612,29401.231025260175,4595.121484208711,217952.9527900974,19051.28077753077,274994.5252794503,861,0
8613,101482.23392189927,12575.266683673262,4481.908386629293,138153.67207343614,260511.25100557625,861,5
8614,86478.03919175718,23165.456081228873,9535.941105100468,148567.70343259524,274175.07963983924,861,3
8615,60031.864737046526,3082.8734012425116,160045.00757843236,46339.303134224465,272470.82606862154,861,1
8616,92397.4145804818,14230.316703174733,47297.50719137749,110444.69620698027,269719.035834816,861,9
8617,187791.1832752215,16988.874433396588,15422.887117457978,58942.55337547706,281124.7045842778,861,6
8618,39707.39080989035,494.94753519162754,208319.19977980535,18096.28623578146,270271.58372782683,861,8
8619,120929.75116653534,1400.4951445663335,93088.28658540823,51788.55277673597,269559.4832405591,861,2
8620,12847.202394527838,32525.475431553863,77251.76528338245,146786.20754660486,275551.6604479844,862,7
8621,53262.688897380016,37210.17310176349,43649.54418230905,137639.7444406338,280412.85017104866,862,4
